,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,I_0,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,IR_0,IR_1,IR_2,IR_3,IR_4,IR_5,IR_6,IR_7,IR_8,IR_9,IR_10
10,0.20678741046398894,1.0398970530428997,0.6954512029102815,0.24508686887008704,-0.30835110578123676,-0.5875071193516054,-0.5156449916382259,-0.9705970974993439,-0.19866703901899516,0.46708295989330534,0.07791762694063593,-0.09821875322100405,-0.9416991760490304,-1.2166797952237656,-1.3369552828692643,-1.3253244069858081,-1.48124308493484,-0.9623673962391809,-0.9993221273775673,0.7566888118414812,0.4243185902814735,0.1707153015015353,-1.511268421078249,-1.4524385591572875,-2.2719069374296366,-2.7324477107857525,-1.116805397662986,-1.2444208404167516,-1.042358813487113,-1.1027694031822235,-0.4240142662317991,-0.30232581152053334,-0.03733518400515966
11,-0.38215055576612694,-2.1612063159672905,-1.820758200518927,0.6759237528626962,0.276842317713773,-0.46745179122848296,-0.7508880724202751,0.026909327582145155,-0.5235567319983793,-0.42758955871474813,-0.36438203386942264,0.37584733305058055,-0.3371757772215127,-0.3895599076872711,0.030991060256328532,0.9644802672163019,0.4023046783340923,-0.18311184647370465,-0.3368074577211695,-1.1503958441577635,-1.6663093993920526,-1.9990217416850231,1.453309261883266,1.2392652321162467,1.1112247856006878,1.0172611265592628,0.544134948968625,0.03149057973131399,-0.6670302854572545,-0.550222937226795,-1.0975192810400043,-1.4121669579178948,-1.5001892628185889
12,0.41695892561476217,-0.20977483553359078,-0.2014376600009292,-0.7258571233161559,-0.657352002925851,-0.6202494815670023,-0.33725232204517197,0.6360249531106289,0.496235915409132,0.3256757533047986,-0.058801408437703505,-0.34976402348755864,-0.4056123884095336,-0.8641368923393582,-0.5979497871577368,-0.3984987055230494,-0.3018253266262562,-0.7510438573197298,1.175726033381173,0.6012967287600611,0.8187767015406294,0.659394815732742,-0.7673481785373446,-0.7554795417739617,0.1398305284929711,0.1016345499982707,0.054021404060936695,-0.15853878071627023,-0.5419207761139683,0.6823807175968534,0.46991057160454586,0.41780012316477766,1.4116310396296612
13,-0.4942928887140892,-1.0775275616185627,0.45389510018107776,1.2878370083884316,0.5271358904134462,-0.23279819535147145,-0.8685096128112996,-2.1272800797746876,-3.6882230006494177,-1.1985307715578584,-0.6993889417501221,-0.011145390436427295,-0.645140527567607,-0.6878654408971543,-0.3778204905628141,-0.07138375206560507,-0.3722383271222911,-0.7378361361372641,-1.461832368458449,-2.167507660690694,-1.2849998918415355,-1.3735119634690784,0.49287491890135177,0.3860912625607961,0.24031958957307983,-0.07277051220382287,-0.38163508030145304,-0.9458032739991193,-1.274705045124644,-1.8394980244561283,-2.3343193991423448,-0.48023927773690417,0.008957666590202064
14,0.6431507740438157,0.23962121079035215,0.04459170388992644,0.23884285605859995,-0.11446171847867342,-0.631163602305468,-1.0410212053848025,-1.9659811684849147,-0.7040510058758149,-0.5254868555837146,-0.33540846345811887,-0.43683738627213536,-0.09764763806343969,-0.023457662384232608,-0.31492640582140746,-0.7437867119503515,-1.0059553315866048,-1.0151982809690436,-1.3743304309566606,-0.6983461479209055,0.5558046273678585,-0.22022830988343045,-0.833967901749963,-0.058520524390635584,-0.6138374296078435,-0.7267894954616746,-0.8717486252091415,-0.9458032739991193,-0.9172493041438267,-1.357790849007806,-1.134255918211361,1.214174686228533,0.9255561083783631
15,0.48104025872788364,0.04933639838291669,-0.7516487828841161,-1.4501626094486595,-1.3906064130882732,-1.6161629989519937,-1.2527399780886466,-1.7558681129890266,-0.508515542508593,-0.49421410797279475,-0.45582986548010007,-0.6980574746258656,-1.5234103711472078,-0.7556621529903097,-0.6922909142698468,-0.7256136589804935,-0.93554233109057,-1.094444608063838,-1.5868351363181468,1.3641305911597588,0.7793308904147137,0.23913043349390375,0.4817716316992487,0.03761175386913324,-0.26212571582746336,-0.5523844332595808,-0.9534342160270897,-1.2715678919092637,-1.1138499616832762,-1.357790849007806,1.3515898637171053,1.4937529902828304,0.8329704071876403
16,-0.5724873725723624,-1.3406874085650158,-1.474080460490902,0.6197276375593124,0.33324650311088244,-0.39651000642845613,-0.8057781246027533,-1.836517568633913,-2.7767269175683675,-0.8586096018739473,-0.5907380527077332,-0.49488629479518653,-0.359987980950853,0.04433904970892274,-0.2048617575239459,-0.25311428176418516,-0.7243033296024651,-0.9227442326917837,-1.4118312613145698,-2.153381107683292,-0.45663785819730796,0.06320580837066972,0.03764014361512661,-0.23876854612770276,-0.3458666000608873,-0.3561787382822254,-0.6266918527552975,-1.0000973769841435,-0.8993765170947857,-1.4427979976163334,-2.150636213285561,0.18905423802944343,1.7727152742734822
17,0.5798323139439457,0.7834848944796889,0.31746063475069414,-0.18575001512252287,-0.5233920626077161,-0.9149307415055747,-1.027298692339183,-1.395067916682956,-0.3611118855086872,1.4324590817956124,0.506635926620396,-0.2530158426158067,-1.1241968058837528,-1.5692226981081727,-2.1231313421368467,-2.270323161418425,-1.7276885866709617,-1.9265310425591766,-2.1368473149008165,2.1693441125816624,2.4492035614118066,1.480376399641169,-1.2170313102225179,-2.3176290634952093,-1.7024689246423537,-2.4926407502578733,-2.886659865385194,-2.683214569519889,-1.4176873415169708,-1.7119873015433373,-0.3138043547177293,0.05350112091220834,1.7356809937971929
18,-0.2463591594073697,-1.0397405066724053,-1.87443733445875,-2.496034755372747,-2.9699236042073367,-1.7580465685520472,-0.9057564339351241,-0.48670036363002583,0.05703318230737188,0.5853755269433063,0.03264642317297391,-1.6752141014305595,-1.466379861823857,-1.3522732194100764,-0.9281437320501217,-1.2344591421365179,-1.3756235841907876,-1.2265218198884946,-0.21180468986147175,1.5336492272485807,1.3447208498861707,0.9721497048407141,-0.6396603757131595,-1.1760582591604511,0.056089644259547156,0.014432018897223772,-0.5177777316647,-0.34856814116385443,-0.7921397948005404,-0.49355150482111004,-0.20359444320365921,0.6889063573992474,1.5366217362371373
19,-0.25360645303325846,-0.48373098389323227,-1.0491206501339692,-1.8341693973551159,-1.6479505089625854,-1.0022437074133002,-1.0645455134630075,-1.6943198442074028,-0.2949306517536276,-0.13933640682279172,-0.169263145630799,0.43389624157363116,0.13047439922996346,-0.15905108657054293,-0.3778204905628141,-0.8164789238297836,-0.6362870789824218,-1.001990559786578,-1.2868284934548722,1.1804854020635356,1.305275038760255,0.30754556548627277,0.7982153169591857,0.04962828865160439,0.19007505903302546,0.03623265167248551,-0.3271780197561547,-0.5657445531039509,-0.5955391372610909,-1.0886015450808024,0.23724520285262055,0.7482108461380378,1.7541981340353374
20,0.17245812486767392,-0.8481061565883214,-1.6485376457953278,-0.8944454692263076,-1.0627570854675747,-1.5888776971058294,-1.8918170142132136,-2.3267813647909854,-2.957221191445803,-0.7593526203262452,-0.5780621156527878,-0.13691802556970484,-0.39420628654486345,-0.362441222850009,-0.6922909142698468,-1.070901665407796,-1.0411618318346223,-1.2793527046183575,-1.8743415023954515,-2.7466963339941683,-0.06217974693815211,-0.23977549045267874,-0.3010101160490164,0.19382670604125812,-0.02765123997387679,-0.44338126938327205,-0.8445200949364922,-0.810068016536559,-1.024486026438072,-1.6269801529348098,-2.2853372162472025,1.0108450105526807,-0.41693655888712555
21,0.5863167345565831,0.3246420844192065,-0.3803681064670064,-1.4688946478831209,-1.7184557407089722,-1.7989745213212933,-1.2252949519974075,-2.348004905750166,-2.7195703975071797,0.21962034836341826,-0.015793764858424528,-1.4817177396870556,-2.527147335238181,-3.0336316793203277,-3.349565994594274,-3.7786865579166404,-3.787268851179981,-3.1680568337109527,-3.661881082789129,-2.365279402794319,0.3454269680296423,2.7704903172115554,-0.9338974865688899,-2.1373810417581423,-1.9871879310359952,-3.08125783518994,-3.730744303837324,-4.122008298623027,-3.0619837500287312,-2.377876632310136,-2.2975827619709883,-1.3613345389989318,4.193831360410898
22,0.505070758645304,-0.23811512674320928,-0.020270582954026294,-0.45424256601646745,-1.3306769661038447,-0.9122022113209587,-1.184127412860549,-1.3101737528462338,-0.3611118855086872,-0.20596095608083817,-0.29828607636863597,-1.1237494704615738,-0.5196734070562352,-1.0404083437815617,-1.4312964099813743,-1.4707088307446723,-1.1995910829507004,-0.9227442326917837,-1.011822404163537,1.279371273115348,1.6208415277675792,0.5812060934557488,-4.053921190359847,-0.539181915689481,-0.5133483685277351,-0.6831882299111511,-0.8445200949364922,-1.0000973769841435,-0.9708676652909493,-1.0319301126751175,0.6291026660137581,1.722498875418164,0.8514875474257844
23,0.3997942828166047,-0.10046228372506408,1.115937752105563,1.1660787585644332,0.943116757717128,0.7249158994488902,1.7368075068498954,1.0795969591575036,1.9431983443265746,0.9116998498398609,0.4310330163284004,-2.0235075525688666,0.06203778804194251,-0.18616977140780508,0.4083555687047681,0.6555383667287157,0.26147867734202257,1.5338919072468362,0.7507166226582007,0.9544605539451063,0.6215476459110513,0.12184735007841457,-0.9672073481751992,-0.8876614243811443,-0.4966001916810504,0.36324214330141125,0.925334372785716,0.7101668670441149,1.2989762899372412,0.314016406959901,0.04131647127205161,-0.0905240660248535,0.34226619087680593
24,-1.0405099662021242,-0.39736057258772955,1.106991229782259,0.903830220481975,0.597641122159833,0.07279718532556695,-0.37057842515596207,0.39619894027188785,-0.21069999061082423,0.3746244017392818,1.1481288840081678,0.05657833617379908,-0.32576967535684254,-0.19972911382643616,0.43980261107547136,0.5283269959397094,-0.0025700745181080867,-0.301981337115896,0.13820306014568184,-0.5288275118320838,1.739178961145326,1.9299615527338796,0.5150814933055579,0.5182731451679787,-0.06114759366724636,0.36324214330141125,0.3263067067874301,0.03149057973131399,-0.6312847113591726,0.6823807175968534,-0.32604990044151483,-0.6496806741334479,-0.7132108026974403
25,0.748808686379141,1.1627049816179116,0.8430688212447952,0.5260674453870059,-0.05100700990692529,0.10553954754096395,-0.2588379617844888,1.0986981460207663,0.5172935806948329,0.08637124984732505,-0.18420264287412746,-0.11756838939535445,-0.3029574716275022,-0.620068728803999,-0.6608438718991435,-1.03455555946808,-0.6890968293544479,-0.6321743666775383,1.225727140525052,0.8697012359006954,1.4104638684293633,0.6887155865866144,-0.1844256004269343,-0.4190165678647696,-1.2502681497818648,-1.9476249308763305,-0.980662746299739,-1.2444208404167516,-0.4883024149668457,1.9433200886233444,0.8985046719370401,-0.2176051133222614,-0.34749728299408295
26,0.3769080924190613,0.8388159392222767,1.49392832026515,1.1473467201299719,0.777429463113119,0.7631153220335198,1.6603535055957295,1.0944534378289301,1.8318935421021556,0.8559527780116996,0.40160673387942003,-0.05951948087230328,0.5525001682227589,0.16637313147660238,-0.1576911939678909,-0.30763344067375925,-0.6890968293544479,1.5603073496117676,0.9507210512337172,0.46003119868604286,0.14819791240006416,-0.3179642127296716,0.5594946421139702,0.18181017125878698,-0.39611113060094166,-0.5959856988101042,-0.7900630343911934,0.19437288868638616,0.9951389101035465,0.4981985622783772,-0.11787562313716031,0.756682915957865,-0.34749728299408295
27,0.5115551792579414,-0.29479570916244513,-0.7225725853333788,-0.8101512962712322,-0.9146960988001626,-0.6939197965516453,-0.6587511991139724,0.033276389869899343,1.1760976803474728,0.4861185453956044,-0.18420264287412746,-5.042050795767524,-5.447109412593738,-6.233636490117258,-7.406234460414997,-8.921660548386459,-8.83940163677048,-7.090750024903265,-1.0993243416653256,4.373086381736345,5.828394714531909,3.8749060193740825,-5.203111415777513,-6.1509036591035,-5.454060538299744,-5.740935033771869,-6.126854967830468,-5.316478564293556,-4.080732611824061,-0.3943764981111613,2.2210236101058793,2.4934572290224377,1.3699674740938357
28,0.18771558513270287,0.6134431472219808,0.03564518156662258,-0.4199004955532888,0.5482874599373622,0.05096894384863561,-0.24707580774538634,0.5490084351779883,-0.16557642214146526,-0.4738188377917601,-0.30417133285843206,-0.10789357130817925,-1.0329479909663917,-0.5658313591294747,1.1473610644162953,0.9644802672163019,0.5959404296981882,0.226327510182732,-0.03680081485789495,-0.5853337238616911,-0.9825820065428492,-1.0216627132226095,-0.09004765920905827,0.001562149521719808,-0.11139212420730027,0.3414415105261495,1.0342484938763132,0.845902124506675,0.08362677060246215,0.4981985622783772,0.12703529133855052,-0.5734320457550033,-1.1067000327580143
29,0.7022734325708027,0.3840217421917396,0.9929230701601346,0.735241874571824,-0.08273436419279896,-0.13729963888989685,0.6860550793567421,0.5511307892739064,-0.11443637787619179,0.3134385911961776,1.223731794300164,-0.3884632958362594,-0.5995161201089263,-0.6878654408971543,-0.7551849990112535,0.4192886781205613,0.015033175605900641,0.35840472200738904,0.8132180065880495,1.5477757802559826,1.739178961145326,1.0698856076869554,-3.543169979063107,-1.0318598417707974,-0.8483119054614304,0.07983391722300898,0.244621115969482,0.1672258371938741,0.3517185763380752,1.0790807444366484,1.1434155864127509,0.18905423802944343,1.0690639452239845
30,0.8483636146084544,1.127617002025051,1.0846249239739993,1.347155130097559,1.2004608535914394,0.4848052432026456,1.6427102745370756,1.1093099165003566,0.9925951685720801,0.24953341129560244,0.08244474731740226,0.18235097130707661,0.2787537234706752,-0.09125437447738759,0.2982909204073065,0.18303898951240713,0.17346242672197895,1.6263459555240962,1.0882240958793847,0.7143091528192757,0.5558046273678585,1.5976594830566586,0.07650164882248732,0.001562149521719808,0.07283782110623194,-0.5087831677090573,-0.5177777316647,-0.21283288370129433,1.6921776050161403,1.2915986159579669,0.18826301995747832,0.4940487515432224,-0.19010159096985307
31,0.3212183624517058,-0.14634656473111268,-0.5123293107357386,0.5916295799076208,-0.008703870859093202,-0.541122106213126,-1.1155148476324512,-1.1785877988993139,-0.28289770016179855,-0.011526047021641238,0.24949548922007528,-1.1237494704615738,-0.04061712874008891,-0.3082038531754847,-0.2992028846360558,-0.4893639703723396,-0.6714935792304393,-1.0548214445164408,-0.9368207434477186,0.7284357058266775,1.0423029645874842,0.835319440855976,-0.34542326485742864,-1.248157467855278,-0.7813191980746913,-0.37797937105748713,-0.6266918527552975,-0.5114504501189268,-0.5955391372610909,-0.9894265383708537,0.1025441998909794,0.9176522425345817,2.0967652284410137
32,0.29833217205416246,0.13435727201177106,0.008805614596711,-0.03277170124108856,0.030074006601419154,0.6621597052027127,1.8171822261170956,1.0329051690473066,0.6255901450212943,-0.07951028095842334,-0.15024924004838092,-1.4236688311640042,-0.4170184902742038,0.6545094585473206,0.32973796277800976,0.4011156251507035,0.032636425729909366,1.4810610225169734,0.7757171762301404,0.20575324455281044,1.8443677908144345,1.0503384271177072,0.6649758705339492,0.03761175386913324,0.12308235164628631,0.23243834664984112,0.6258205397865729,0.6830198155516028,1.7815415402613448,0.8523950148139083,1.1066789492413942,0.9600125916337177,0.36541261617448684
33,0.44747384614482005,-0.020839560802804243,1.3955165747088083,1.3814972005607382,1.0594503900986663,0.4029493376641531,0.18616353269488767,0.2433894453657874,-0.3159883170393283,-0.45478325228946104,-0.15613449653817704,0.05657833617379908,-0.5424856107855756,0.4375599798492234,0.5341437381875811,0.14669288357269106,-0.14339607551017766,-0.28877361593343026,0.5632124708686541,0.38939843364903376,-0.18051718031589897,-0.8750588589532473,0.9259031197833708,0.2899589843010273,0.056089644259547156,-0.20357430885539327,-0.9262056857544403,-1.1629796859392154,-0.6134119243101318,0.6965485756982747,1.4250631380598187,0.7397387763182106,1.0227710946286228
34,0.45548401278396017,1.2963092116061108,1.0890981851356514,1.1660787585644332,0.5271358904134462,-0.11001433704373267,1.2329952421750066,0.7994462184963198,1.452855566959541,1.3345617849266462,0.790939086281314,-2.342776549445647,-2.549959538967521,-1.4065105890846006,-1.1011024650889893,-1.361670512925524,-1.0059553315866048,1.5999305131591648,1.6382362744620547,1.6890413103300004,1.3315722461775321,0.669168406017366,-0.667418593718417,-2.449810946102392,-2.3556478216630605,-2.9940553040888926,-1.79751865447922,-0.810068016536559,0.5840648079756066,0.7107164337996958,0.49440166305211697,1.7479150848776457,0.5228083081987167
35,0.15796353761589654,-0.652423193474292,-2.3553129093363316,-3.479466773181964,-2.3142249489659394,-1.1441272770133537,-1.2429381830560613,-1.7410116343176003,-1.0891054568143443,-0.7783882058285443,-0.2072909567956352,-0.3884632958362594,-1.5804408804705585,-1.9488842858298427,-1.5728081006495387,-1.8159968371719744,-1.2347975831987177,-0.8699133479619209,-1.3743304309566606,-0.42994164078027103,2.5543923910809148,2.193848490418731,-1.4335454106635277,-0.23876854612770276,-0.4631038379876808,-0.5741850660348424,-1.36186217011683,-1.2987149434017757,-0.6312847113591726,-1.1169372612836448,-1.0607826438686476,5.424793386682644,3.467033606063719
36,0.10799535524792678,-0.24891142815639714,-0.7449388911416389,0.46674932367787875,0.273317056126454,0.28562253972564744,1.1643826769469088,0.604189641671858,0.8752738905517469,0.3107192218387063,-0.0384293667422556,0.04690351808662388,-0.8276381574023288,-1.3658325618287075,-1.0067613379768798,-0.6165753411613453,0.13825592647396148,1.4810610225169734,1.3007288012408709,1.8161802873966169,2.4229063539945295,2.2427164418418517,-0.5119725728889742,-0.8756448895986731,-0.26212571582746336,-0.6613875971358895,-0.735605973845895,0.5744316095815547,1.0666300582997101,0.9232343053210145,1.7434473268782427,3.374552490284466,3.1244665116580435
37,0.23425083894104098,1.0574410428393302,0.9705567643518749,0.6290936567765434,0.41080225803190795,0.30199372083334597,0.44297056254862466,0.8652391954697795,0.911372745327234,0.7852491747174459,0.01680150185429221,1.1691824161989455,0.31297202906468563,0.2612885284070199,0.09388514499773516,-0.3439795466134753,-0.072983075014143,0.01500397126328087,0.6507144083704427,0.07861426748619403,0.12190070498278709,0.522564551748004,-1.1059984382014874,0.10971096256396011,-0.22862936213409377,-0.7049888626864129,-0.7083774435732456,-0.18568583220878226,0.11937234470054389,-0.04018004557563014,-0.4852419948507269,-0.12441234530416226,0.09228479766185317
38,-0.0068170332464158045,0.12221143292193488,-0.1544684178035842,-1.1410839752800477,-1.3624043203897185,-1.2423543636595449,-0.8822321258569191,0.4407683762861672,-0.2287494179985678,-0.22363685690440155,-0.20683824475795853,0.5983681490556095,-0.21170865671014094,1.3731546067347664,1.163084585601647,0.8917880553368699,0.6839566803182316,-0.07745007701397906,0.013200292285984185,-0.9102444430319329,-1.4296345326365592,-1.8328707068464125,1.1146590022191225,1.1190998842915354,1.2787065540675358,1.2788687198624034,1.088705554421612,0.4386963521189945,-0.11297388693698741,-0.2243622008941064,-0.7423984550502235,-1.4121669579178948,-1.5418528283544142
39,0.09235645847627218,-1.1139650788880717,0.8385955600831433,1.0661745535806397,1.2180871615280362,2.239250151911,1.4564761689179533,0.468358979533102,0.05101670651145736,-0.05775532609865302,0.37308587550579286,0.4919451500966824,0.18750490855331423,0.057898392127553815,0.9115082466360206,0.9099611083067277,1.1944509339144844,1.0716216658605366,0.30070665836328886,-0.20391679266184207,-0.7196099323700786,-0.3277378030142958,0.2152927388487756,1.1070833495090644,1.0777284319073186,0.9082579626829541,0.7075061306045212,1.0359314849542591,1.3347218640353231,0.5123664203797985,1.0087145834511102,0.2314145871285794,-0.546556540554138
40,-14.657030379727175,0.9602743301206396,1.3015780903141176,1.5094994631962235,1.5001080885135833,3.03052390544976,1.368260013624685,0.4598695631494298,0.2916757383480384,-0.05775532609865302,-0.03435495840316595,-0.47553665862083616,0.5410940663580888,0.6680688009659516,0.48697317463152634,0.7100575256382895,3.729318951771739,2.16786252400519,1.2132268637390824,0.6436763877822665,0.3059811569037267,-0.0052093236216992946,1.1368655766233287,0.31399205386596957,0.5920313033534599,1.0608623921097864,1.60604762960195,5.1894303633086,2.943272698449001,2.0991665277389777,2.90677417063787,2.535817578121574,0.5829890139726869
41,-0.07585704094567162,0.13840588504171664,0.2033924751285697,-0.5041946685083643,-0.3330279368924725,-0.4838229723361815,-1.0371004873717684,-0.6883240027422416,0.07508260969511546,0.07685345709617568,-0.1710739937815055,-1.336595468379428,-1.5234103711472078,-1.081086371037455,-0.6608438718991435,-0.8709980827393577,-0.8827325807185438,-0.6453820878600041,0.1757038905035912,1.1804854020635356,2.265123109490868,1.2067158716716935,-0.5175242164900258,-1.716802324371652,-0.5468447222211048,-0.7049888626864129,-0.7628345041185444,-0.40286224414887856,-0.6134119243101318,-0.09685147798131517,-0.11787562313716031,2.451096879923302,1.0644346601644483
42,0.553513194986771,0.49873244470686023,0.872145018795533,0.5260674453870059,0.17108447009419278,0.28289400954103106,1.728966070823827,1.0435169395268968,0.4631452985316021,1.106134758899058,0.5016560942059534,-2.391150639881523,-0.6109222219735965,-0.9861709741070375,-0.7080144354551985,-0.6165753411613453,-0.7595098298504827,1.3225683683273848,1.075723819093415,1.13810574304133,1.0948973794220385,2.3599995252573414,-0.7007284553247263,-1.6206700461118835,-0.8985564360014848,-0.6395869643606277,-0.7083774435732456,-0.5657445531039509,0.8164110396131379,0.6823807175968534,0.17601747423369277,1.0362612200121624,1.0227710946286228
